sampletweets,label
&quot;Beach Ball Fail&quot; - http://cheezburger.com/tw/?v7-20659 #lol #fail,0
&quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead],1
&quot;Im in love and I don't care who knows it !&quot; -elf,1
&quot;It's raining again&quot; (c) Supertramp,0
" &quot;Y must people insist on talking about stupid politics on the comments of a bubblegum pop song. Sorry, get out&quot; http://tinyurl.com/ljgec2",1
&quot;you have to do it all alone&quot;,0
" Apparently the 'new' 3.0 is the same build as the GM, meaning I'll likely have the same [minute] issues I was having with the GM. #mlia",0
" Archie's annoying me this morning, says I hogged the bed all night and won't get up for his shower, him and his little black kettle self",0
are you ok @zheyamada ?,0
" Argh, the speakers on my Macbook are screwing up, and slowly dying.",0
#NAME?,1
at Chris Brown . . . I honestly dont feel bad for Rihanna ; anyways . . . Out nd such . . .,0
at last night,0
" at my tweets: 1 lady saying goodnite, 2 tweets later 1 lady is saying good morning - that's crazy - i would never imagined this yrs ago",1
at the nursery. the wailing have just ended. all sleeping soundly. working morning shift tmrw. grr,1
AT THE RANDOM MENTION ABOUT CORE 2 &quot;DEALS&quot; THAT ARE ALMOST TWICE AS MUCH SENSE AS IT'S NOT TIED TO HIMSELF ABOUT TV EVERY NIGHT.,1
at work ! Fuck !,0
at work and got loads to do b4 I leave today. Toodles lufflies xxx,0
attempting to get other people on twitter(other than cate)  to talk to me but it is failing,0
Aw. Toy Story 3 is coming out NEXT year.,0
awake...finally..random dream...i was a penguin but i lived in jersey and i oddly lived in a icecream store lolz,1
awesome  http://twitpic.com/6ikhd,0
awesome black coffee... anyone?,1
aww great song &quot;Picture to burn&quot;,1
AWW I GOTA DO HOMEWORK,0
aww someone borrowed it without telling me.,0
Awww derek is at work back to making kandie with the little ones  :o,0
B- in genetics so that's a 2.75 towards my GPA. What really sucks is that I got a 79.75% in the class and an 80% is a B.,0
baby died last night. @$%%$# day.,0
baby girl's so upset.....i'm not where i need to be with my sewing... and it's almost 10pm and i'm finally eating a little dinner..sigh..,0
baby sitting today.. shopping tomorrow.. Rue 21 Is the best Ever..,1
baby you like my favorite dessert I just can not get enough of you love you I'm yours 4Eva,1
#ERROR!,0
#ERROR!,0
Back to basics,1
bad day 2day. Broken glasses  rainy weather  uof,0
bad night for the pens,0
bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try,0
BAHAHAHA  me and jodie burst out doing kevin's sos dance!  EPICCC XD,1
 bank account is negative $118...,0
Bas one last time 2 update my status,1
baseball.,1
bcd's closed! i guess nodaji it is.,0
"- bed ; I gotta get up early  , only 5 more days of this bullshit  . SUMMER!!! &lt;3",0
bed time......................................................,0
bedss gayyyy ... oh well Goodnight people  @technotetris and @ShaunAcland ;D,0
- been up for 2 days straight. LoL. i NEVER sleep.,1
being afraid of food is an eating disorder right?,0
being told im beautiful doesnt make my tummy better,0
besides that great graduation day. I finaly made it I'm a highschool graduate ! Moms word .. Chapter close .. Keep pushing foward.,0
"  still no phone. bukas pa raw in the afternoon...  oh well, i survived 7 days, what's one more... day...  another day, another destiny",0
such a nice day,1
Summertime by DJ Jazzy Jeff and The Fresh Prince,1
The iPhone will be out of commission for a while.,0
the weather is lushhh!,1
Things are not good in my head. I may not be around a lot this weekend.,0
third date went well....moving on to fourth!!!!!!,1
To The Death! An awesome random comic for the certifiably not sane. (  ),1
try and enjoy ur family &amp; I am here if I need anything-anything!!!. Love you Sis-be brave &amp; I know u r strong ur in my prayers,0
twilight !!!,1
twitter wont let me send replies today - boo hoo,0
two more days.,1
ughhh..,0
UVA baseball...   Come on boys you can do it,0
water works are gonna start,0
" - Well i wrote a missive post about last night and all the things that happened, it got deleted tho by... http://tumblr.com/x9c238auy",0
"  well, I guess I knew it was going to break sometime...",0
- 'What Canadians Have to be Proud of' http://bit.ly/NX4aQ,1
why is it raining?,0
why me?,0
xD go day!!!,1
- yay for STAR testing week! I start school at 11am this week and I have no school on thursday! maybe SF... http://tumblr.com/xvq1mln1l,1
- #Hello #World! This is where i live: http://twitpic.com/6bo0t #beautiful #5am #woop - bed now,1
#shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack,1
#squaresp #squarespac #squarespace #trackle giveaways giveway iphonegiveway squarespace squarespce trackle,0
&lt;*~Free!~*&gt;,1
&lt;----that's me smiling.,1
- &quot;......you were asleep while i gathered my things in the dark. the burns on my fingers were all that was left of the spark...&quot; -,0
&quot;BBC NEWS | UK maps climate change forecasts&quot; - The picture it paints is an alarming one ( http://bit.ly/69AYs ),0
&quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(,0
" &quot;Meteorologists Predict Chilly, Rainy Midsummer | News in Finland| yle.fi&quot; + thunder  ( http://bit.ly/15TpJC )",0
&quot;Nintendo DSi Portable Game System - What Will You and i Do?&quot; ( http://tinyurl.com/b3yobq ),1
&quot;Promote My Site - Getting to the Front Page and Other Places in Social Media&quot; ( http://tinyurl.com/dflzg4 ),1
" &quot;The universe is a living being, and it's conscious, and it's very old. And it cares about itself in lots of ways.&quot; Drunvalo Melchizedek.",1
- &quot;the world makes music for people who listen &quot;,1
&quot;Will Diggâ€™s New Share Feature Pollute Twitter?&quot; ( http://tinyurl.com/ncqkm5 ),1
(angry) mixed motions! but soo frustrated x( http://plurk.com/p/13s5mg,0
(mood i am in),0
*exited* I just bought some oreos!! I hope everyone likes oreos..,1
*hugs @ignorantsheep*,0
*sends you e-hugs*,0
*tear*,0
" *cries* I'm so depressed, thanks to you my angel! &quot;I'm gonna find someone someday who might actually treat me well&quot;!!",0
"--- *On my way to the doctors with my Duo, my ass hasn't even had breakfast yet  lol",0
*sob* must be in bed!!,0
*wishes she was at summer jam*,0
" , school! GrRr im not in the mood to take my make up back off then put it on again when the teachers leave!",0
-- . BABBBBBBBBYY .  I missed you MUCH!!,1
. Sunday is over.,0
-- . well then you gon have to stop w. that . &quot;IDC&quot; shit. JUST be faithful like *points to em* MOI!,1
.. why the jonas are bad with us !! come to paraguay,0
... its JONAS DAY!!!!!!!!,1
... UghH... Anybody wanna come to my house and cook? My mom is leavin for work and aint cook me shit !... Can't trust dem hoes!!!,0
....  i don't know what to do..,0
.... i think i lost my spanish book!! :-X,0
.... Life can be so complicated. I know God has a plan .... I just have to trust in him.,0
" ......... Oh well, at least Suzumiya Haruhi no Yuuutsu is on air.",0
.........not really a good night guys ! buu huu,0
...I did not get cast in but I will keep looking for some dance opportunities.  I need some exercise.,0
...the ground around me is wet... i looked up to see if any drops fall on my face...it was drizzle all around but I am missing my drops,0
..i forgot to bring my new sharpie pens to school today..booo!,0
..omg...my celly is off...this hasn't happened to me in years...WTF!!! gota get my bill paid,0
: The Last Gadget http://tinyurl.com/pd4wyp #Geek_And_Poke,1
:'( this is so horrible,0
:'( where ius that one person that can make me smile,0
:S this tweetdeck is killing me hate it,0
;) July Flowers (July 2009) #Holiday,1
@ last.fm not working.,0
@aaronXnow finally got twitter haha,1
@aChAotIcBeaUtY,1
@Aimee_B_Loved I think there may be a connection between Paul Reubens and the reason why movie theater fl.. http://tr.im/nfKO,1
"- @alexjreid - saw that earlier, can't even comprehend what that couple were feeling. Really tragic ",0
"- @alittlebit - temperature is down, but the pain is still bad. Hoping antibiotics kick in soon! Thanks for asking ",1
"-- @anyamanda said I tweets less these days so, hi! ",1
" @AuroraLee Would love to see you guys sometime! *grin* - and aw rats, maybe it'll warm up real fast??? LOL",1
- @benboychuk I hope it's not actually on here birthday that she's getting shots.,0
" @billbeckett's signature has 100% rubbed off my mondayeyes bracelet. At least I have plenty of autographs from him, but still. Sad day.",0
@blackswan2 &quot;to all you&quot; ? http://blip.fm/~7d1qo,1
@blondediva11 What happened while I was gone? Anybody get arrested http://tr.im/koFz,1
- @breegeek I'll know if u can't find a replacement 4me. I'll still pay u if not.  I won't let u hang,1
@canuckgrrrl Seeing a guy dressed up as a banana totally made my day. Phallic symbol FTW http://tr.im/mVTm,1
- @carole29 yep  coz of the England game on Wednesday,1
" , Alllllan ruins my lifeeee.",0
-- . =D There's my BOO.  *Blushes*,1
-- . BYYEEE . ILY2 Jamarcusssssss,1
. I was want to buy the sims 3 . But it sold out . Wtf . Haha..,0
-- . You aint gotta apologize. I know I'm not ugly.,1
.. just,0
" .. yep,i have things my way all the time. i am selfish. everything revolves around me. yep. im a bitch. great for me (Y) =|",0
... ...I don't wanna get rid of twitter  You guys are too cool...,0
... i try... i try so hard... and i seem to get no credit for it.... wats the prob?,0
"- ... wide awake, but dont actually wanna go to school :S  xxx",0
.... Dream beautiful.,0
.... now only have one roommate....,0
..... Im givin myself 5 minutes to turn that frown upside down,0
......i cant even say a word right now,0
.....why am i so sad??...becuz of u or becuz of the exam??.....i think..becuz of u...,0
...?                   ..frustrated?,0
...and i feel a shallow breath that squeezes past the fifty pounds of stone laid in my chest.,0
...just found out that a friend from my childhood has passed away... May he Rest In Peace.,0
...still in the office...,0
...that is all,1
..sniffles... since I dont get to leave this fucking house...AW GREAT the power's gone. and its getting dark.. Puurfect!,0
/ I feel so ... ... Left out,0
::sigh:: we didnt win the contest . stupid popularity contest. i had so many votes for her also.  im realy sad. i had such a good feeling,0
;( noooo! why? things are so complicated if I spelt that wrong idc,0
;( noooo! why? things are so complicated if I spelt thy wrong idc,0
" ;) Butterfly Day (Jun 19, 2009) #Holiday",1
??? what does it means ?,1
@ JFK International Airport http://loopt.us/PPYZTQ.t,0
@ jonas brothers youtube bein suspended,0
@ moval court 4 a traffic ticket..I should b sleeping..aahh.,0
- @ work.. || Only 5 hours of it today and then weeeekend!  Can't wait for the long weekend to begin! Gonna get some things done for sure!,1
@ahugeproduction Praying for my cold to go to my head because a skunk just sprayed my yard. This is the w.. http://tr.im/n8AI,1
" @AriaaJaeger Created from the realms of Light, pure love commands the fold When you think and speak with love, a new world you'll behold~",1
@arjunbasu The music was so quiet that he was sure there was a massive hoax being played. On him alone. I.. http://tr.im/mP2j,1
@bananarchy_atx sold out of frozen bananas today!   http://mypict.me/2QIM,0
@beckobviously i have no car to come to you either.,0
@belllareow has disappeared again,0
- @billyraycyrus oi tell your daughter to lower her ticket prices we cant afford it in london  my sister cried.,0
"- @brooklyn_belle LOL. &quot;cat.&quot; I'm a huge fan. Also, the more i think about it, the more I think you should hold off on Sims 3 ",0
" @Canuckflack Speaking as a historian, WTF do you incorporate twitter buzz by upper middle class North Ame.. http://tr.im/oFLS",1
" @cnnbrk: Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62.",0
"- @cmedders Yes, before the show, I suggested that we ought to do a celebrity deathmatch ",1
" @CranberryPerson Dear hyper chihuahua, we only have 45 minutes left together on this drive, but I have a .. http://tr.im/lAj6",1
@danawalker Washington Capitals would be one of #myweakness as well.,1
" @daveena looking fwd to a twitpic of selma soon. Cool name, add a k to the end and it's tok'ra",1
@desiredeffect,0
@dustincary yea I really wanna see a win for him at daytona,1
@DWO34 Great to follow @BUTTERFLYWHEEL @DebraWard @chastity_1111 @Cortnee4Christ @DWO34 @DarrenSproat @Sharboubou @mikehanes,1
@EightyThreeKid aww I'm sorry bae u kno I be grindin =D BUT I GOT U I SWEAR....I needa go buy an artbook that or construction paper,1
"- @fontenot619 Hey you! @PoisonGirl10 How long will you be on? @summerblonde83 Thx! @Nic0pic0 hehehe yw ;) @sevgli Yeah, they're not! ",0
" @gigia: &quot;@Mama_K: &quot;Nobody told me Violent Femmes covered Gnarls Barkley! &quot; tks, dude!! &quot; ? http://blip.fm/~6svjq",1
@HitzProductions unfortunately I'm coming from NJ the boonies...I gotta drive to the path,0
"- @iamfauxpas All gigs this weekend have been cancelled, so it may be temporary or shut for good. Still trying to find out. BOO. ",0
